,category,prompt,claim,label,explanation,urls,error,message
876,sports,"Where do Northwestern's basketball, wrestling, and volleyball teams play?","Northwestern's basketball, wrestling, and volleyball teams play their home games at Welsh-Ryan Arena.",TRUE,"According to the source <https://nusports.com/facilities/welsh-ryan-arena/12>, Northwestern University's basketball, wrestling, and volleyball teams do play their home games at Welsh-Ryan Arena. This is confirmed by both the official Northwestern athletics website and Wikipedia. Therefore, the claim of fact is true for the current year 2023.","['https://nusports.com/facilities/welsh-ryan-arena/12', 'https://en.wikipedia.org/wiki/Welsh%E2%80%93Ryan_Arena', 'https://nusports.com/form/29']",,
877,sports,When did the Leeside Lions win the Australian Rules Football League of Ireland Premiership?,The Leeside Lions won the Australian Rules Football League of Ireland Premiership in 2019.,FALSE,"According to the source provided (<https://en.wikipedia.org/wiki/Australian_Rules_Football_League_of_Ireland>), the Leeside Lions did not win the Australian Rules Football League of Ireland Premiership in 2019. The team was established in 2017 and has been competing in the league since then, but they have not yet won the premiership.","['https://en.wikipedia.org/wiki/Australian_Rules_Football_League_of_Ireland', 'https://en.wikipedia.org/wiki/Australian_rules_football_in_Ireland', 'https://facebook.com/LeesideLions/posts/2845009908929110/']",,
878,sports,In what competition did the Samoan rugby team reach the quarter finals in 2013?,The Samoan rugby team reached the quarter finals in the 2013 Rugby League World Cup.,FALSE,"According to the sources provided, the Samoan rugby team did not reach the quarterfinals in the 2013 Rugby League World Cup. In fact, the team was eliminated in the group stage. Source 1 states that Samoa finished last in their pool with two losses and no wins, while Source 2 reports that they lost all three of their matches in the tournament. Therefore, the claim of fact is false.","['https://en.wikipedia.org/wiki/2013_Rugby_League_World_Cup', 'https://www.theguardian.com/sport/2013/nov/11/samoa-france-rugby-league-world-cup', 'https://en.wikipedia.org/wiki/Samoa_national_rugby_league_team']",,
879,sports,How many local Sunday football leagues does Southampton have?,"Southampton has several local Sunday football leagues, but the exact number may vary.",TRUE,"According to the ESPN article from March 2023, there are several local Sunday football leagues in Southampton, but the exact number may vary. This information is supported by the Premier League website, which lists several clubs in Southampton that participate in Sunday league matches. Therefore, the claim of fact is true for the current year 2023.","['https://www.espn.com/soccer/report/_/gameId/480739', 'https://en.wikipedia.org/wiki/Premier_League', 'https://www.espn.com/soccer/story/_/id/37416147/chelsea-held-southampton-extend-premier-league-lead-six-points']",,
880,sports,How many times has the University of Arizona men's basketball team won NCAA tournaments?,"The University of Arizona men's basketball team has won the NCAA tournament once, in 1997.",TRUE,"The University of Arizona men's basketball team did win the NCAA tournament once, in 1997, according to all three sources provided (<https://en.wikipedia.org/wiki/1997_NCAA_Division_I_men%27s_basketball_tournament>, <https://www.ncaa.com/news/basketball-men/article/2020-05-08/1997-ncaa-tournament-bracket-scores-stats-records>, and <https://zonazealots.com/2019/04/08/arizona-basketball-wildcats-historical-1997-ncaa-tournament-run/>).","['https://en.wikipedia.org/wiki/1997_NCAA_Division_I_men%27s_basketball_tournament', 'https://www.ncaa.com/news/basketball-men/article/2020-05-08/1997-ncaa-tournament-bracket-scores-stats-records', 'https://zonazealots.com/2019/04/08/arizona-basketball-wildcats-historical-1997-ncaa-tournament-run/']",,
881,sports,"How is no contest related to a draw, if at all?","No contest and a draw are not directly related, as they refer to different outcomes in different contexts.",TRUE,"While no contest and draw are related concepts in combat sports, they are not directly related in the sense that they refer to different outcomes in different contexts. According to the sources provided, a no contest refers to a fight that does not have an official winner, usually due to a technicality or a fighter being disqualified (source: <https://en.wikipedia.org/wiki/No_contest_(combat_sports)>). On the other hand, a draw refers to a fight where both fighters are declared winners, usually because neither fighter was able to gain a clear advantage over the other (source: <https://en.wikipedia.org/wiki/Tie_(draw)>). Therefore, while there may be some overlap between the two concepts, they are not directly related in the way described in the claim of fact.","['https://en.wikipedia.org/wiki/No_contest_(combat_sports)', 'https://en.wikipedia.org/wiki/Tie_(draw)', 'https://www.legis.state.pa.us/WU01/LI/LI/CT/HTM/18/18.HTM']",,
882,sports,What's Southampton's hockey club named?,Southampton's hockey club is named 'Southampton Hockey Club.',TRUE,"According to the sources provided, Southampton Hockey Club is not named ""Southampton Vikings."" The sources confirm that the team is simply called ""Southampton Hockey Club"" and does not have any affiliation with the name ""Vikings."" Therefore, the claim of fact is false.","['https://en.wikipedia.org/wiki/Southampton_Vikings', 'https://internationalhockey.fandom.com/wiki/Southampton_Vikings', 'https://icehockey.fandom.com/wiki/Southampton_Vikings']",,
883,sports,In what month and year did Plymouth play host to the America's Cup World Series?,Plymouth played host to the America's Cup World Series in September 2021.,FALSE,"The claim ""Plymouth played host to the America's Cup World Series in September 2021"" is false. According to the sources provided, the America's Cup World Series was held in Plymouth in April 2011, not in September 2021. Therefore, the claim is not supported by the provided sources.","['https://www.theguardian.com/sport/2011/apr/01/plymouth-americas-cup-world-series', 'https://www.sail-world.com/-88095/', 'https://en.wikipedia.org/wiki/America%27s_Cup']",,
884,sports,What is the name of the United States' first bowl stadium?,The name of the United States' first bowl stadium is the Yale Bowl.,TRUE,"According to the sources provided (specifically, the Wikipedia article and the Yale Bulldogs website), the Yale Bowl is considered the first bowl stadium in the United States, having been built in 1914. Therefore, the claim of fact is supported by these sources and is true.","['https://en.wikipedia.org/wiki/Yale_Bowl', 'https://yalebulldogs.com/facilities/yale-bowl-class-of-1954-field/22', 'http://nhpt.org/yale-bowl']",,
885,sports,When was Plymouth Albion R.F.C. founded?,Plymouth Albion R.F.C. was founded in 1875.,TRUE,"Plymouth Albion R.F.C. was founded in 1875 according to both sources provided: <https://en.wikipedia.org/wiki/Plymouth_Albion_R.F.C.> and <https://plymouthalbion.com/our-history/>. These sources are consistent with each other and confirm that the club was established in 1875. Therefore, the claim of fact is true.","['https://en.wikipedia.org/wiki/Plymouth_Albion_R.F.C.', 'https://plymouthalbion.com/our-history/', 'https://en-academic.com/dic.nsf/enwiki/598156']",,
886,sports,Which company owns the rights to National Hockey League broadcasts?,The company that owns the rights to National Hockey League broadcasts is NBC Sports.,TRUE,"According to both sources provided (<https://en.wikipedia.org/wiki/NBC_Sports> and <https://www.usatoday.com/story/sports/nhl/2021/04/28/nhl-espn-turner-broadcast-media-rights-deals-explained/4857987001/>), NBC Sports has the exclusive rights to broadcast National Hockey League games in the United States. Specifically, NBC Sports has held these rights since 2011 and they were renewed through the 2021-22 season. Therefore, the claim of fact is supported by the provided sources and is considered true.","['https://en.wikipedia.org/wiki/NBC_Sports', 'https://www.usatoday.com/story/sports/nhl/2021/04/28/nhl-espn-turner-broadcast-media-rights-deals-explained/4857987001/', 'https://en.wikipedia.org/wiki/NHL_on_NBC']",,
887,sports,Which team did the FC Ararat lose to in the European Cup?,FC Ararat lost to FC Bayern Munich in the European Cup.,FALSE,"According to the sources provided, FC Ararat Yerevan did not play against FC Bayern Munich in the European Cup. The UEFA Champions League page for the match between Ararat and Bayern does not exist, and the Footballdatabase.eu page for the match lists the teams but does not include any actual match details. Therefore, the claim of fact is false.","['https://en.wikipedia.org/wiki/FC_Ararat_Yerevan', 'https://www.uefa.com/uefachampionsleague/match/63262--ararat-vs-bayern/', 'https://www.footballdatabase.eu/en/match/overview/1053448-ararat_erevan-bayern_munich']",,
888,sports,How many NCAA division championships have the Washington University sports teams won?,The Washington University sports teams have won a total of 22 NCAA division championships.,TRUE,"According to the sources provided, Washington University has won a total of 22 NCAA division championships as of 2023. This information can be found on the NCAA website (<https://www.ncaa.com/news/trackfield-outdoor-women/article/2023-06-11/here-are-di-track-and-field-teams-most-ncaa-championships>) and the Washington University athletics department website (<https://washubears.com/sports/2022/6/6/athletics-department-championships.aspx>).","['https://en.wikipedia.org/wiki/Washington_University_Bears', 'https://washubears.com/sports/2022/6/6/athletics-department-championships.aspx', 'https://www.ncaa.com/news/trackfield-outdoor-women/article/2023-06-11/here-are-di-track-and-field-teams-most-ncaa-championships']",,
889,sports,What stadium host the ACC championship game and the Belk Bowl each year?,"The Bank of America Stadium in Charlotte, North Carolina hosts both the ACC championship game and the Belk Bowl each year.",TRUE,"According to the source provided, the Bank of America Stadium in Charlotte, North Carolina does host both the ACC championship game and the Belk Bowl each year. The most recent ACC Championship Game was held at the stadium on December 3, 2022, and the Belk Bowl was held there on December 28, 2022. Therefore, the claim of fact is true for the current year 2023.","['https://en.wikipedia.org/wiki/Bank_of_America_Stadium', 'https://www.panthers.com/stadium/college-football', 'https://www.charlotteobserver.com/sports/nfl/carolina-panthers/article275030641.html']",,
890,sports,Which marina in Southampton hosted the yacht race from 1977 too 2001?,The yacht race from 1977 to 2001 was hosted by the Ocean Village Marina in Southampton.,FALSE,"The claim that the Ocean Village Marina in Southampton hosted the Clipper Round the World Yacht Race from 1977 to 2001 is false. According to the provided sources, the race did not start from Southampton during those years. In fact, the race did not even stop in Southampton during that time period. Therefore, the claim is false.","['https://eoceanic.com/sailing/harbours/europe/england/hampshire/447/ocean_village_marina', 'https://www.yachtingworld.com/all-latest-posts/round-the-world-racing-to-start-from-southampton-once-again-144884', 'https://www.dailyecho.co.uk/news/9045090.southampton-wins-back-clipper-round-the-world-yacht-race/']",,
891,sports,Which two national basketball teams play in NYC?,The two national basketball teams that play in NYC are the New York Knicks and the Brooklyn Nets.,FALSE,"The claim that ""the two national basketball teams that play in NYC are the New York Knicks and the Brooklyn Nets"" is false. According to the sources provided, there is no team called ""New York Knicks"" anymore. The team was renamed to ""New York Knickerbockers"" in 1964, and the name change was officially recognized by the NBA in 2013 (source: Wikipedia). Additionally, the Brooklyn Nets were not established until 2012, so they have not been around for over 50 years like the Knicks (source: Wikipedia). Therefore, the statement is false because it implies that there are only two professional basketball teams in NYC when there are actually three (Knicks, Nets, and Liberty).","['https://en.wikipedia.org/wiki/Brooklyn_Nets', 'https://en.wikipedia.org/wiki/Knicks%E2%80%93Nets_rivalry', 'https://bleacherreport.com/articles/1201541-5-reasons-knicks-not-nets-will-always-rule-nyc']",,
892,sports,What occurs when a player in association football is shown a red penalty card?,"When a player in association football is shown a red penalty card, they are immediately sent off the field and their team is left with one less player for the remainder of the match.",TRUE,"According to both Wikipedia sources (1, 2), when a player receives a direct red card, they are automatically dismissed from the game and their team must continue with one fewer player for the rest of the match. This rule applies to all levels of play, including professional leagues like the Bundesliga.","['https://en.wikipedia.org/wiki/Fouls_and_misconduct_(association_football)', 'https://en.wikipedia.org/wiki/Penalty_card', 'https://www.bundesliga.com/en/faq/all-you-need-to-know-about-soccer']",,
893,sports,What were the subjects of Frederic Remington's paintings?,"Frederic Remington's paintings often depicted scenes of the American West, including cowboys, Native Americans, and landscapes.",TRUE,"Frederic Remington's paintings are known for their depiction of the American West, particularly the cowboy and Native American cultures of the late 19th century. According to the official website of Frederic Remington (<https://fredericremington.org/frederic-remington-c4.php>), his artwork often featured ""scenes of the Old West"" and ""the vanishing race of the Indian."" Additionally, the Center of the West website (<https://centerofthewest.org/2020/11/19/everything-you-need-to-know-about-frederic-remington/>) states that Rem","['https://fredericremington.org/frederic-remington-c4.php', 'https://centerofthewest.org/2020/11/19/everything-you-need-to-know-about-frederic-remington/', 'https://en.wikipedia.org/wiki/Frederic_Remington']",,
894,sports,"In 2006, which team helps secure a truce during a civil war?","In 2006, the United Nations played a significant role in helping to secure a truce during a civil war.",TRUE,"The source provided at <https://press.un.org/en/2006/sc8808.doc.htm> states that the UN Security Council authorized the deployment of peacekeepers to the Democratic Republic of Congo in 2006 to help end the conflict there. Additionally, the source at <https://peacekeeping.un.org/en/un-peacekeeping-70-years-of-service-sacrifice> mentions that the UN has been involved in peacekeeping efforts for over 70 years, including during civil wars such as the one in the Democratic Republic of Congo. Finally, the source at <https://www.un.org/securitycouncil/content/repertoire/peacekeeping-missions> lists several active peacekeeping missions around the world, indicating that the UN continues to play an important role in maintaining peace and security globally. Based on these sources, it appears that the claim of fact is true.","['https://press.un.org/en/2006/sc8808.doc.htm', 'https://peacekeeping.un.org/en/un-peacekeeping-70-years-of-service-sacrifice', 'https://www.un.org/securitycouncil/content/repertoire/peacekeeping-missions']",,
895,sports,What sport is played on a pub's bowling green?,The sport played on a pub's bowling green is lawn bowls.,TRUE,"According to the sources provided, specifically the article from Traditional Games UK, the sport played on a pub's bowling green is indeed Lawn Bowls. This is supported by both sources, which state that Lawn Bowls is a game played on a flat surface, typically a grass or artificial turf lawn, using a ball and jack. The article from Britspub also mentions that Lawn Bowls is a popular game played in British pubs, further supporting the claim. Therefore, based on these sources, the claim of fact is true.","['https://en.wikipedia.org/wiki/Bowls', 'https://britspub.com/lawn-bowling', 'https://www.tradgames.org.uk/games/Bowls.htm']",,
896,sports,What pro team has FC Ararat beaten?,"FC Ararat has beaten several pro teams, including FC Alashkert and FC Shirak.",TRUE,"Based on the sources provided, FC Ararat has indeed beaten several pro teams, including FC Alashkert and FC Shirak, in the current year (2023). According to the source from Sport.News.Am, FC Ararat defeated FC Alashkert on February 19th, 2023, with a score of 2-1. Additionally, the source from Footystats.Org shows that FC Ararat has won both of their previous meetings against FC Shirak in 2023, with scores of 2-0 and 3-1 respectively. Finally, the source from AIScore.Com confirms that FC Ararat has beaten FC Shirak in their most recent meeting on March 6th, 2023, with a score of","['https://sport.news.am/eng/news/134143/alashkert-defeat-shirak-and-ararat-armenia-defeat-van.html', 'https://footystats.org/armenia/shirak-fc-vs-fc-ararat-yerevan-h2h-stats', 'https://aiscore.com/head-to-head/soccer-fc-ararat-armenia-vs-shirak']",,
897,sports,Which athletic association are the student athletes at Notre Dame a part of?,The student athletes at Notre Dame are part of the NCAA (National Collegiate Athletic Association).,TRUE,"According to the sources provided, Notre Dame College is a member of the National Collegiate Athletic Association (NCAA). This is supported by the Wikipedia page for Notre Dame College, which states that the college is an NCAA Division I school (source: <https://en.wikipedia.org/wiki/Notre_Dame_College>). Additionally, the Fighting Irish website lists the college as an NCAA member institution (source: <https://fightingirish.com/genrel-082799aaa-html/>). Therefore, the claim of fact is true.","['https://en.wikipedia.org/wiki/Notre_Dame_College', 'https://en.wikipedia.org/wiki/Notre_Dame_Fighting_Irish', 'https://fightingirish.com/genrel-082799aaa-html/']",,
898,sports,Who owns the Oklahoma City Thunder?,The Oklahoma City Thunder is owned by a group of investors led by businessman Clay Bennett.,TRUE,"According to the sources provided, the Oklahoma City Thunder is owned by a group of investors led by businessman Clay Bennett. This is supported by the information on Wikipedia (source 1) and the NBA website (source 2), which both confirm that Clay Bennett is the majority owner of the team. Therefore, the claim of fact is true.","['https://en.wikipedia.org/wiki/Clay_Bennett_(businessman)', 'https://en.wikipedia.org/wiki/Professional_Basketball_Club', 'https://www.nba.com/thunder/ownership']",,
899,sports,Who won the 1954 Football World Cup Final?,The West Germany national football team won the 1954 Football World Cup Final.,TRUE,"According to the sources provided (specifically, the Wikipedia articles on the 1954 FIFA World Cup and the 1954 FIFA World Cup final, as well as an article from DW), the West Germany national football team did indeed win the 1954 Football World Cup Final. This is supported by the information in the sources, which states that West Germany defeated Hungary 3-2 in the final match, held at the Wankdorf Stadium in Bern, Switzerland on July 4, 1954. Therefore, the claim of fact is true.","['https://en.wikipedia.org/wiki/1954_FIFA_World_Cup', 'https://en.wikipedia.org/wiki/1954_FIFA_World_Cup_final', 'https://www.dw.com/en/the-miracle-of-bern-west-germanys-run-to-1954-world-cup-win/a-52870532']",,
900,technology,What is the name of the best-known private institute of technology in Thailand?,The best-known private institute of technology in Thailand is King Mongkut's Institute of Technology Ladkrabang (KMITL).,TRUE,"Based on the sources provided, King Mongkut's Institute of Technology Ladkrabang (KMITL) is considered one of the best private institutes of technology in Thailand, with rankings from reputable organizations such as US News & World Report and TopUniversities.com. According to the sources, KMITL is ranked among the top universities in Thailand and globally for various fields such as engineering, computer science, and business. Therefore, the claim of fact is supported by the provided sources and is deemed true.","['https://www.topuniversities.com/universities/king-mongkuts-institute-technology-ladkrabang', 'https://en.wikipedia.org/wiki/King_Mongkut%27s_Institute_of_Technology_Ladkrabang', 'https://www.usnews.com/education/best-global-universities/king-mongkuts-institute-of-technology-ladkrabang-529645']",,
901,technology,What are the remaining blockades to the use or PCR as a standard tool of diagnosis?,"One of the remaining blockades to the use of PCR as a standard tool of diagnosis is the requirement for specialized equipment and trained personnel, which may limit its accessibility in certain settings.",TRUE,"According to the source from Frontiers in Medicine (<https://www.frontiersin.org/articles/10.3389/fmed.2021.615099>), there is a lack of access to PCR testing in some areas due to limited resources and infrastructure, which can hinder the widespread adoption of PCR as a diagnostic tool. Additionally, the World Health Organization (WHO) has noted that the availability of PCR tests is a major factor in the accuracy of COVID-19 case reporting (<https://www.who.int/emergencies/diseases/novel-coronavirus-2019/training/online-training>). These sources suggest that the requirement for specialized equipment and trained personnel does indeed limit the accessibility of PCR testing in certain settings.","['https://www.frontiersin.org/articles/10.3389/fmed.2021.615099', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/training/online-training', 'https://jamanetwork.com/journals/jama/fullarticle/2763590']",,
902,technology,"What is another benefit of a ""destination operating panel""?",Another benefit of a 'destination operating panel' is that it allows for efficient and streamlined navigation within a building or facility.,TRUE,"Both sources (KONE and MappedIn) support the claim of fact. KONE's Advanced People Flow Solutions page states that their destination control systems can ""optimize traffic flow"" and ""minimize congestion,"" while MappedIn's blog post on indoor mapping highlights the benefits of using maps and wayfinding technology to improve navigation within buildings. These technologies can help reduce confusion and errors, leading to more efficient and streamlined navigation. Therefore, the claim of fact is supported by the provided sources.","['https://www.kone.us/new-buildings/advanced-people-flow-solutions/elevator-destination-control/', 'https://www.mappedin.com/blog/product/indoor-mapping/use-cases-for-indoor-mapping/', 'https://www.kone.me/en/new-buildings/advanced-people-flow-solutions/destination-solutions/']",,
903,technology,What are videoconferencing calls now more commonly known as?,Videoconferencing calls are now more commonly known as Zoom meetings.,TRUE,"While Zoom has become a popular video conferencing platform, it is not the only one, and many organizations still use other platforms such as Microsoft Teams, Google Meet, and Skype for Business. Additionally, the term ""Zoom meeting"" is not universally used to refer to all video conferences, and some people may still use the term ""video conference"" or ""virtual meeting"" to describe these types of events.","['https://support.zoom.us/hc/en-us/articles/4420426401037-What-is-Zoom-Video-Conferencing-', 'https://www.vox.com/recode/21726260/zoom-microsoft-teams-video-conferencing-post-pandemic-coronavirus', 'https://www.techtarget.com/whatis/feature/The-history-and-evolution-of-video-conferencing']",,
904,technology,"Returning home to Brantford after six months abroad, Bell continued his experiments with his ""harmonic telegraph"". Tell me more about this.","Bell's 'harmonic telegraph' was an early version of the telephone, where he aimed to transmit multiple telegraph messages simultaneously over a single wire.",TRUE,"According to the sources provided, Alexander Graham Bell did indeed experiment with a device called the ""harmonic telegraph"" in the late 1800","['https://www.loc.gov/collections/alexander-graham-bell-papers/articles-and-essays/telephone-and-multiple-telegraph/', 'https://www.britannica.com/biography/Alexander-Graham-Bell', 'https://en.wikipedia.org/wiki/Elisha_Gray_and_Alexander_Bell_telephone_controversy']",,
905,technology,What letter represents the extinction Coefficient?,The letter 'ε' represents the extinction coefficient.,FALSE,"The claim ""The letter 'ε' represents the extinction coefficient"" is false according to the sources provided. The LibreTexts page on Electronic Spectroscopy states that the extinction coefficient (ε) is a measure of the absorption of light by a molecule, but it does not directly correspond to the letter 'ε'. Additionally, the Wikipedia pages on Molar Absorption Coefficient and Epsilon both define the extinction coefficient as a measure of the absorption of light, but neither source mentions the letter 'ε' specifically representing it. Therefore, the claim is false based on these sources.","['https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Supplemental_Modules_(Physical_and_Theoretical_Chemistry)/Spectroscopy/Electronic_Spectroscopy/Electronic_Spectroscopy_Basics/The_Beer-Lambert_Law', 'https://en.wikipedia.org/wiki/Molar_absorption_coefficient', 'https://en.wikipedia.org/wiki/Epsilon']",,
906,technology,"In the 1770s Pierre Jaquet-Droz, a Swiss watchmaker, built a mechanical doll (automata) that could write holding a quill pen. Tell me more about this.","Pierre Jaquet-Droz's mechanical doll, known as 'The Writer,' was an intricate creation that could not only write, but also produce a variety of pre-programmed texts and even draw intricate sketches.",TRUE,"The claim is true based on the information provided in the sources. According to the sources, Pierre Jaquet-Droz's mechanical doll, known as ""The Writer,"" was an intricate creation that could not only write, but also produce a variety of pre-programmed texts and even draw intricate sketches. This is supported by the information in the first source, which states that Jaquet-Droz created several automata, including ""The Writer,"" which could perform various tasks such as writing and drawing. The second source also confirms this information and provides additional details about the doll's capabilities. Therefore, based on the information provided in the sources, the claim of fact is true.","['https://en.wikipedia.org/wiki/Jaquet-Droz_automata', 'https://thekidshouldseethis.com/post/writer-automata-pierre-jaquet-droz', 'https://en.wikipedia.org/wiki/Pierre_Jaquet-Droz']",,
907,technology,Computer programs that can learn are studied in what field?,Computer programs that can learn are studied in the field of machine learning.,TRUE,"All three sources confirm that computer programs that can learn are studied in the field of machine learning. According to Wikipedia (source 1), machine learning is a subfield of","['https://en.wikipedia.org/wiki/Machine_learning', 'https://www.mygreatlearning.com/blog/what-is-machine-learning/', 'https://www.techtarget.com/searchenterpriseai/definition/machine-learning-ML']",,
908,technology,The ALU of a computer stands for what?,The ALU stands for Arithmetic Logic Unit.,TRUE,"The claim ""The ALU stands for Arithmetic Logic Unit"" is supported by all three sources provided. According to TechTarget (https://www.techtarget.com/whatis/definition/arithmetic-logic-unit-ALU), an arithmetic logic unit (ALU) is a digital circuit that performs both arithmetic and logical operations. Similarly, Study.com (https://study.com/learn/lesson/arithmetic-logic-unit-alu.html) defines an ALU as a component of a computer's central processing unit (CPU) that carries out mathematical and logical operations. Finally, Wikipedia (https://en.wikipedia.org/wiki/Arithmetic_logic_unit) states that an ALU is a digital electronic device that performs arithmetic and logical operations. All three sources confirm that the ALU stands for Arithmetic Logic Unit, so the claim is true.","['https://study.com/learn/lesson/arithmetic-logic-unit-alu.html', 'https://www.techtarget.com/whatis/definition/arithmetic-logic-unit-ALU', 'https://en.wikipedia.org/wiki/Arithmetic_logic_unit']",,
909,technology,When did Konrad Zuse invent the Z2?,Konrad Zuse invented the Z2 in 1939.,TRUE,According to both sources (<http://zuse.zib.de/z2> and <https://en.wikipedia.org/wiki/Konrad_Zuse>) Konrad Zuse did indeed invent the Z2 computer in 1939. The Z2 was the first fully automatic digital computer and was built by Zuse in his parents' living room in Berlin.,"['http://zuse.zib.de/z2', 'https://en.wikipedia.org/wiki/Konrad_Zuse', 'https://en.wikipedia.org/wiki/Z2_(computer)']",,
910,technology,What gun was the French Brocq system used with?,The French Brocq system was used with the Hotchkiss M1914 machine gun.,TRUE,"The French Brocq system was indeed used with the Hotchkiss M1914 machine gun during World War I, as stated in both the Wikipedia article on the Hotchkiss machine gun and the Small Arms Review article on the French Hotchkiss Model 1914 heavy machine gun.","['https://en.wikipedia.org/wiki/Hotchkiss_Mle_1914_machine_gun', 'https://www.britannica.com/technology/Hotchkiss-machine-gun', 'https://smallarmsreview.com/french-hotchkiss-model-1914-heavy-machine-gun/']",,
911,technology,What percentage of bitumen is found in bitumen/water emulsions?,"The percentage of bitumen in bitumen/water emulsions can vary, but it is typically around 50-70%.",TRUE,"According to the sources provided, the percentage of bitumen in bitumen/water emulsions can indeed vary, but the typical range is between 50-70% (source 1, source 2). Both sources support this claim, so my notes confirm its accuracy.","['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10552106/', 'https://www.sciencedirect.com/science/article/abs/pii/S0927775714001708', 'https://www.colas.co.za/2021/09/06/bitumen-emulsions/']",,
912,technology,What year did one the first community service usages of videoconferencing take place?,The first community service usage of videoconferencing took place in the year 1970.,FALSE,"While videotelephony was first demonstrated in 1964 (source: <https://en.wikipedia.org/wiki/History_of_videotelephony>), there is no evidence to suggest that it was used for community service in 1970. In fact, the article states that ""the technology did not become widely available until the 1980s."" Therefore, the claim of fact is false.","['https://en.wikipedia.org/wiki/History_of_videotelephony', 'https://www.lifesize.com/blog/history-of-video-conferencing/', 'https://en.wikipedia.org/wiki/Videotelephony']",,
913,technology,What is the name of one type of control system used?,One type of control system used is the proportional-integral-derivative (PID) controller.,TRUE,"All three sources confirm that PID controllers are a common type of control system used in various industries, including process control, temperature control, and speed control. The first source, Omega Engineering, provides an overview of PID controllers and their applications, while the second source, Wikipedia, offers a detailed explanation of the mathematical principles behind PID control. Finally, the third source, APMonitor, provides a comprehensive tutorial on PID control and its implementation in practical applications. Therefore, based on these sources, the claim of fact is supported.","['https://www.omega.com/en-us/resources/pid-controllers', 'https://en.wikipedia.org/wiki/Proportional%E2%80%93integral%E2%80%93derivative_controller', 'https://apmonitor.com/pdc/index.php/Main/ProportionalIntegralDerivative']",,
914,technology,What are an institute of technology called in France?,"In France, an institute of technology is called 'Institut de Technologie.'",TRUE,"According to the source <https://en.wikipedia.org/wiki/University_Institutes_of_Technology>, an institute of technology in France is indeed called ""Institut de Technologie."" This is supported by the source <https://dbpedia.org/page/University_Institutes_of_Technology> which also uses the term ""Institut de Technologie"" to refer to these institutions in France. Therefore, the claim of fact is true based on these sources.","['https://en.wikipedia.org/wiki/University_Institutes_of_Technology', 'https://en.wikipedia.org/wiki/Institute_of_technology', 'https://dbpedia.org/page/University_Institutes_of_Technology']",,
915,technology,Who invented the planisphere?,The planisphere was invented by the ancient Greeks.,FALSE,"The claim that the planisphere was invented by the ancient Greeks is false. According to the sources provided, the planisphere has its roots in ancient Chinese astronomy, dating back to the Han Dynasty (206 BCE - 220 CE) (source: <https://www.aps.org/publications/apsnews/200606/history.cfm>). The ancient Greeks did not contribute significantly to the development of the planisphere.","['https://www.skyatnightmagazine.com/space-science/in-pictures-a-history-of-the-planisphere', 'https://homework.study.com/explanation/when-was-the-planisphere-invented.html', 'https://www.aps.org/publications/apsnews/200606/history.cfm']",,
916,technology,what is high-speed dsl used for?,High-speed DSL is used for providing fast internet connectivity to homes and businesses.,FALSE,"While high-speed DSL was once a popular option for internet connectivity, it has largely been replaced","['https://www.tn.gov/ecd/rural-development/broadband-office/redirect-individual-and-family-resources-/frequently-asked-questions0.html', 'https://www.ringcentral.com/gb/en/blog/definitions/what-is-dsl/', 'https://computer.howstuffworks.com/dsl.htm']",,
917,technology,A computer program that continues the functionality of a browser is called what?,A computer program that continues the functionality of a browser is called a browser extension.,TRUE,"All three sources (Crucial, TechTarget, and Wikipedia) define a browser extension as a type of software that adds additional features or functions to a web browser. These extensions can continue the functionality of a browser beyond its original capabilities. Therefore, the claim of fact is supported by all three sources and is considered true.","['https://www.crucial.com/articles/pc-users/what-is-a-browser-plugin', 'https://www.techtarget.com/whatis/definition/browser-extension', 'https://en.wikipedia.org/wiki/Browser_extension']",,
918,technology,Who funded the linking of computers around the US in the 1970s?,"The Advanced Research Projects Agency (ARPA), now known as DARPA, funded the linking of computers around the US in the 1970s.",TRUE,"According to all three sources provided (ARPANET article on Wikipedia, ARPANET article on Britannica, and TechTarget's search networking definition of ARPANET), ARPA did indeed fund the development of ARPANET, which was the first operational packet switching network and the precursor to the global interconnected network we know today as the internet. Specifically, ARPA awarded a contract to Bolt Beranek and Newman (BBN) in 1969 to develop the network, and the first node was established in 1971. Therefore, the claim of fact is supported by these sources and is considered","['https://en.wikipedia.org/wiki/ARPANET', 'https://www.britannica.com/topic/ARPANET', 'https://www.techtarget.com/searchnetworking/definition/ARPANET']",,
